"LIST-ID","occups_cats"
"409900","Education"
"409901","Managerial"
"409901","Managerial"
"409902","Metal-Working"
"409918","Water-Management"
"409928","Household Goods"
"410119","Unclassified"
"410120","Education"
"410137","Education"
"410205","Managerial"
"410207","Food-Production"
"410277","Building"
"410298","Managerial"
"410308","Finance"
"410316","Performing Arts"
"410444","Unclassified"
"410449","Performing Arts"
"410495","Managerial"
"410507","Managerial"
"410512","Managerial"
"410515","Managerial"
"410518","Finance"
"410519","Miscellaneous Services"
"410537","Managerial"
"410549","Managerial"
"410595","Unclassified"
"410613","Metal-Working"
"410613","Managerial"
"410620","Retail"
"410620","Food-Retail"
"410626","Managerial"
"410626","Performing Arts"
"410760","Finance"
"410769","Metal-Working"
"410829","Metal-Working"
"410831","Plastic Arts"
"410833","Metal-Working"
"411066","Plastic Arts"
"411067","Plastic Arts"
"411381","Miscellaneous Services"
"411411","Unclassified"
"411412","Unclassified"
"411438","Metal-Working"
"411439","Retail"
"411440","Metal-Working"
"411554","Managerial"
"411853","Unclassified"
"412206","Clothing"
"412562","Retail"
"412586","Miscellaneous Services"
"412641","Managerial"
"412664","Household Goods"
"412688","Metal-Working"
"412959","Plastic Arts"
"412968","Food-Retail"
"413074","Managerial"
"413178","Miscellaneous Services"
"413205","Managerial"
"413330","Managerial"
"413330","Finance"
"413330","Education"
"413575","Education"
"413903","Managerial"
"414047","Managerial"
"414151","Managerial"
"414457","Unclassified"
"414473","Building"
"414474","Metal-Working"
"414955","Food-Production"
"416729","Managerial"
"416816","Unclassified"
"416817","Finance"
"416819","Education"
"417185","Building"
"417333","Building"
"417392","Managerial"
"417392","Managerial"
"417422","Retail"
"418175","Clothing"
"418762","Finance"
"418899","Unclassified"
"418902","Unclassified"
"419217","Managerial"
"419218","Managerial"
"419356","Metal-Working"
"419496","Metal-Working"
"419552","Managerial"
"419555","Unclassified"
"419556","Unclassified"
"419643","Unclassified"
"419686","Clothing"
"419688","Metal-Working"
"419688","Unclassified"
"419829","Clothing"
"420156","Education"
"420747","Building"
"421022","Metal-Working"
"421061","Managerial"
"421061","Unclassified"
"421063","Clothing"
"421063","Building"
"421070","Building"
"421073","Unclassified"
"421080","Retail"
"421242","Managerial"
"421307","Transport"
"421310","Metal-Working"
"421310","Metal-Working"
"421310","Managerial"
"421324","Clothing"
"421324","Managerial"
"421324","Unclassified"
"421373","Clothing"
"421373","Unclassified"
"421399","Clothing"
"421399","Managerial"
"421399","Unclassified"
"421536","Clothing"
"421536","Metal-Working"
"421536","Building"
"421536","Managerial"
"421537","Clothing"
"421605","Managerial"
"421609","Unclassified"
"421614","Miscellaneous Services"
"421614","Unclassified"
"421617","Building"
"421619","Miscellaneous Services"
"421625","Clothing"
"421629","Unclassified"
"421637","Transport"
"421638","Building"
"421646","Unclassified"
"421651","Unclassified"
"421655","Education"
"421656","Miscellaneous Services"
"421657","Miscellaneous Services"
"421658","Miscellaneous Services"
"421888","Transport"
"421888","Transport"
"421888","Managerial"
"422086","Unclassified"
"422130","Retail"
"422215","Managerial"
"422258","Retail"
"422265","Managerial"
"422267","Miscellaneous Services"
"422292","Retail"
"422324","Building"
"422384","Metal-Working"
"422384","Managerial"
"422398","Unclassified"
"422488","Unclassified"
"422490","Managerial"
"422548","Miscellaneous Services"
"422551","Miscellaneous Services"
"422649","Metal-Working"
"422667","Managerial"
"422682","Metal-Working"
"422682","Metal-Working"
"422689","Clothing"
"422689","Unclassified"
"422693","Finance"
"422701","Metal-Working"
"422701","Managerial"
"422701","Education"
"422704","Clothing"
"422704","Managerial"
"422704","Unclassified"
"422707","Transport"
"422707","Managerial"
"422713","Managerial"
"422724","Performing Arts"
"422727","Metal-Working"
"422727","Retail"
"422727","Metal-Working"
"422737","Building"
"422741","Metal-Working"
"422741","Managerial"
"422747","Retail"
"422747","Transport"
"422750","Clothing"
"422756","Clothing"
"422756","Clothing"
"422757","Miscellaneous Services"
"422759","Transport"
"422760","Clothing"
"422761","Managerial"
"422761","Education"
"422762","Retail"
"422763","Retail"
"422765","Retail"
"422766","Retail"
"422768","Miscellaneous Services"
"422769","Retail"
"422901","Miscellaneous Services"
"423249","Managerial"
"423331","Retail"
"423361","Food-Production"
"423435","Miscellaneous Services"
"423476","Metal-Working"
"423480","Food-Production"
"423499","Performing Arts"
"423566","Food-Retail"
"423566","Retail"
"423581","Managerial"
"423805","Unclassified"
"423824","Managerial"
"423903","Clothing"
"423907","Metal-Working"
"423908","Metal-Working"
"423960","Transport"
"424033","Metal-Working"
"424036","Unclassified"
"424041","Miscellaneous Services"
"424070","Plastic Arts"
"424102","Clothing"
"424102","Managerial"
"424122","Metal-Working"
"424257","Managerial"
"424296","Miscellaneous Services"
"424308","Managerial"
"424329","Unclassified"
"424425","Clothing"
"424455","Unclassified"
"424456","Miscellaneous Services"
"424485","Managerial"
"424491","Managerial"
"424509","Metal-Working"
"424519","Education"
"424529","Miscellaneous Services"
"424530","Building"
"424530","Building"
"424927","Clothing"
"424980","Managerial"
"424980","Metal-Working"
"424980","Food-Production"
"424982","Building"
"424985","Food-Production"
"425115","Retail"
"425129","Food-Production"
"425229","Managerial"
"425256","Unclassified"
"425283","Unclassified"
"425289","Managerial"
"425296","Managerial"
"425297","Managerial"
"425298","Managerial"
"425316","Unclassified"
"425370","Managerial"
"425376","Unclassified"
"425377","Managerial"
"425381","Finance"
"425381","Managerial"
"425385","Managerial"
"425385","Managerial"
"425388","Managerial"
"425389","Managerial"
"425390","Clothing"
"425394","Managerial"
"425401","Metal-Working"
"425401","Metal-Working"
"425403","Building"
"425403","Miscellaneous Services"
"425403","Clothing"
"425403","Managerial"
"425403","Managerial"
"425422","Miscellaneous Services"
"425423","Performing Arts"
"425423","Performing Arts"
"425427","Metal-Working"
"425544","Metal-Working"
"425638","Performing Arts"
"425694","Managerial"
"425695","Clothing"
"425723","Unclassified"
"425736","Miscellaneous Services"
"425736","Miscellaneous Services"
"425740","Managerial"
"425748","Miscellaneous Services"
"425772","Miscellaneous Services"
"425775","Household Goods"
"425775","Unclassified"
"425777","Miscellaneous Services"
"425777","Miscellaneous Services"
"425947","Food-Production"
"426024","Miscellaneous Services"
"426071","Unclassified"
"426138","Managerial"
"426206","Unclassified"
"426213","Managerial"
"426216","Unclassified"
"426230","Clothing"
"426230","Clothing"
"426237","Metal-Working"
"426249","Clothing"
"426251","Retail"
"426357","Metal-Working"
"426451","Managerial"
"426470","Managerial"
"426512","Clothing"
"426513","Metal-Working"
"426513","Metal-Working"
"426513","Managerial"
"426514","Clothing"
"426514","Metal-Working"
"426514","Unclassified"
"426517","Unclassified"
"426518","Education"
"426518","Education"
"426529","Metal-Working"
"426705","Metal-Working"
"426705","Managerial"
"426851","Building"
"426975","Clothing"
"426978","Clothing"
"426978","Unclassified"
"426979","Miscellaneous Services"
"426979","Miscellaneous Services"
"426982","Clothing"
"426990","Building"
"427156","Retail"
"427157","Retail"
"427161","Unclassified"
"427162","Unclassified"
"427167","Education"
"427257","Unclassified"
"427271","Miscellaneous Services"
"427274","Building"
"427275","Transport"
"427277","Miscellaneous Services"
"427327","Clothing"
"427328","Clothing"
"427335","Building"
"427383","Unclassified"
"427385","Clothing"
"427410","Clothing"
"427411","Miscellaneous Services"
"427412","Miscellaneous Services"
"427414","Miscellaneous Services"
"427514","Managerial"
"427514","Unclassified"
"427640","Metal-Working"
"427641","Managerial"
"427641","Managerial"
"427704","Metal-Working"
"427718","Managerial"
"427719","Food-Production"
"427826","Managerial"
"427916","Building"
"427981","Managerial"
"427982","Managerial"
"427997","Managerial"
"428003","Unclassified"
"428006","Managerial"
"428006","Managerial"
"428019","Unclassified"
"428024","Performing Arts"
"428025","Unclassified"
"428029","Clothing"
"428029","Building"
"428029","Transport"
"428029","Managerial"
"428034","Retail"
"428034","Retail"
"428034","Clothing"
"428034","Clothing"
"428034","Building"
"428034","Building"
"428036","Unclassified"
"428037","Unclassified"
"428044","Clothing"
"428044","Clothing"
"428044","Transport"
"428045","Clothing"
"428056","Clothing"
"428062","Building"
"428063","Unclassified"
"428600","Retail"
"428620","Building"
"428649","Education"
"428649","Unclassified"
"428652","Education"
"428655","Metal-Working"
"428655","Managerial"
"428656","Unclassified"
"428671","Managerial"
"428717","Managerial"
"428717","Unclassified"
"428726","Unclassified"
"428729","Finance"
"428775","Transport"
"428780","Building"
"428815","Miscellaneous Services"
"428817","Building"
"428823","Clothing"
"428828","Clothing"
"428828","Building"
"428831","Clothing"
"428833","Clothing"
"428834","Clothing"
"428835","Clothing"
"428836","Clothing"
"428840","Clothing"
"428841","Clothing"
"428842","Clothing"
"428843","Clothing"
"428843","Miscellaneous Services"
"428845","Clothing"
"428849","Clothing"
"429000","Unclassified"
"429001","Clothing"
"429002","Clothing"
"429012","Education"
"429148","Building"
"429149","Building"
"429152","Transport"
"429194","Managerial"
"429210","Clothing"
"429210","Managerial"
"429211","Managerial"
"429214","Unclassified"
"429237","Managerial"
"429237","Unclassified"
"429264","Performing Arts"
"429264","Performing Arts"
"429264","Performing Arts"
"429269","Managerial"
"429270","Managerial"
"429271","Metal-Working"
"429271","Metal-Working"
"429271","Managerial"
"429273","Unclassified"
"429282","Managerial"
"429284","Metal-Working"
"429284","Clothing"
"429342","Performing Arts"
"429381","Managerial"
"429404","Clothing"
"429422","Unclassified"
"429447","Miscellaneous Services"
"429447","Unclassified"
"429458","Unclassified"
"429478","Transport"
"429479","Miscellaneous Services"
"429633","Building"
"429692","Metal-Working"
"429740","Metal-Working"
"429741","Managerial"
"429765","Retail"
"429765","Managerial"
"429789","Metal-Working"
"429950","Retail"
"430103","Metal-Working"
"430106","Plastic Arts"
"430127","Miscellaneous Services"
"430144","Managerial"
"430150","Managerial"
"430152","Unclassified"
"430165","Building"
"430167","Metal-Working"
"430168","Clothing"
"430338","Transport"
"430600","Metal-Working"
"430600","Managerial"
"430600","Unclassified"
"430623","Metal-Working"
"430832","Clothing"
"430949","Unclassified"
"430987","Miscellaneous Services"
"430992","Food-Production"
"430993","Managerial"
"431037","Clothing"
"431037","Retail"
"431045","Unclassified"
"431059","Clothing"
"431059","Unclassified"
"431092","Clothing"
"431106","Clothing"
"431119","Building"
"431192","Metal-Working"
"431192","Unclassified"
"431216","Miscellaneous Services"
"431219","Retail"
"431271","Clothing"
"431286","Building"
"431286","Clothing"
"431286","Unclassified"
"431301","Unclassified"
"431304","Miscellaneous Services"
"431307","Food-Production"
"431308","Performing Arts"
"431310","Miscellaneous Services"
"431311","Retail"
"431312","Clothing"
"431316","Food-Production"
"431317","Retail"
"431750","Managerial"
"431755","Death-care sector"
"431842","Clothing"
"431855","Transport"
"431863","Transport"
"432012","Food-Production"
"432013","Food-Production"
"432278","Retail"
"432282","Unclassified"
"432312","Food-Production"
"432317","Finance"
"432319","Miscellaneous Services"
"432319","Miscellaneous Services"
"432561","Transport"
"432748","Miscellaneous Services"
"432749","Miscellaneous Services"
"432774","Retail"
"432959","Transport"
"432973","Metal-Working"
"432975","Metal-Working"
"432976","Metal-Working"
"432977","Clothing"
"432978","Miscellaneous Services"
"432979","Miscellaneous Services"
"433018","Finance"
"433117","Managerial"
"433118","Managerial"
"433129","Unclassified"
"433138","Unclassified"
"433169","Finance"
"433204","Unclassified"
"433205","Unclassified"
"433206","Miscellaneous Services"
"433211","Clothing"
"433216","Metal-Working"
"433216","Metal-Working"
"433217","Transport"
"433218","Miscellaneous Services"
"433219","Miscellaneous Services"
"433222","Retail"
"433223","Retail"
"433224","Retail"
"433225","Retail"
"433229","Miscellaneous Services"
"434598","Unclassified"
"434599","Retail"
"434622","Metal-Working"
"434997","Unclassified"
"435007","Unclassified"
"436010","Building"
"436036","Managerial"
"436077","Managerial"
"436079","Miscellaneous Services"
"436255","Retail"
"436312","Building"
"436344","Managerial"
"436351","Transport"
"436352","Unclassified"
"436356","Building"
"436366","Unclassified"
"436434","Transport"
"436460","Clothing"
"436462","Unclassified"
"436465","Metal-Working"
"436469","Clothing"
"436469","Managerial"
"436469","Unclassified"
"436471","Managerial"
"436480","Managerial"
"436498","Miscellaneous Services"
"436499","Managerial"
"436499","Managerial"
"436499","Unclassified"
"436500","Miscellaneous Services"
"436504","Unclassified"
"436505","Unclassified"
"436512","Managerial"
"436517","Clothing"
"436517","Unclassified"
"436518","Clothing"
"436522","Unclassified"
"436527","Clothing"
"436527","Unclassified"
"436528","Clothing"
"436528","Unclassified"
"436537","Clothing"
"436537","Unclassified"
"436539","Clothing"
"436539","Unclassified"
"436546","Clothing"
"436547","Clothing"
"436547","Unclassified"
"436549","Building"
"436557","Clothing"
"436564","Unclassified"
"436575","Metal-Working"
"436579","Unclassified"
"436583","Clothing"
