"LIST-ID","occups"
"373734","scriptor"
"374011","faber"
"374327","argentarius"
"374383","marmorarius"
"374610","fossor"
"374629","marmorarius"
"374643","fossor"
"374730","fossor"
"375548","fossor"
"375584","salgamarius"
"375593","fossor"
"375933","argentarius"
"375935","fossor"
"376053","redemptor"
"376154","fossor"
"376247","arcarius"
"376435","caelator"
"376435","sutor"
"376439","fossor"
"376440","pictor"
"376914","fossor"
"377067","scriptor"
"379217","pecuarius"
"379534","mensor"
"379562","fossor"
"379822","aerarius"
"379841","vestiarius"
"380400","mensor"
"380936","fossor"
"381090","fullo"
"382181","fossor"
"382248","mensor"
"382537","medicus"
"382688","mensor"
"382820","fossor"
"382937","porcinarius"
"383068","marmorarius"
"383339","mensor"
"383355","fossor"
"383563","fossor"
"383565","medicus"
"383692","lanius"
"384180","mensor"
"384297","fossor"
"384566","fossor"
"384598","mensor"
"384679","mensor"
"384767","fullo"
"384866","inaurator"
"385046","fossor"
"385063","mensor"
"385151","fossor"
"385151","fossor"
"385151","fossor"
"385433","mensor"
"385476","fossor"
"385518","porcinarius"
"386232","fullo"
"386244","fossor"
"386269","fossor"
"386430","fossor"
"386510","fossor"
"386513","aurifex"
"386544","poeta"
"387161","cellarius"
"387209","mensor"
"387699","fossor"
"387699","fossor"
"387699","fossor"
"387966","inaurator"
"388646","mensor"
"388795","fossor"
"388932","fossor"
"389895","montanarius"
"391045","fossor"
"391058","fossor"
"391128","fossor"
"391265","pistor"
"391632","popinarius"
"391991","fossor"
"392850","fossor"
"393733","fossor"
"393758","lactearius"
"394252","fossor"
"395347","mensor"
"395471","eborarius"
"395758","negotiator"
"396268","fossor"
"396273","fossor"
"396307","scholasticus"
"397060","unctor"
"397410","curator"
"397433","faber tignarius"
"398110","exceptor"
"398141","medicus"
"398441","vestiarius"
"398450","aurifex"
"398459","scriba"
"398459","scriba"
"398460","aerarius"
"398460","scriba"
"398461","scriba"
"398465","tibicinus"
"398471","vestiarius"
"398472","vestiarius"
"398473","vestiarius"
"398695","glutinator"
"398717","calciator"
"398724","horrearius"
"398844","lecticarius"
"398844","candidator"
"398873","aerarius"
"399125","scriba"
"399132","sagittarius"
"399133","sagittarius"
"399133","aquarius"
"399703","vascularius"
"399725","pomarius"
"399737","horrearius"
"399758","horrearius"
"399794","mensor"
"399819","essedarius"
"400031","curator"
"400084","aerarius"
"400085","aerarius"
"400087","aerarius"
"400091","ollarius"
"400093","aerarius"
"400380","navalis"
"400382","medicus"
"400385","pernarius"
"400549","faber"
"400962","pictor"
"401126","medicus"
"401323","mensor"
"401372","agrimensor"
"401415","officinator"
"401519","dissignator"
"401519","redemptor"
"401547","capsarius"
"401757","aerarius"
"401787","possessor"
"401828","arcarius"
"401837","fidicinus"
"402064","curator"
"402234","vascularius"
"402234","vascularius"
"402268","pictor"
"402268","pictor"
"402512","eburarius"
"402554","mensor"
"402676","lanarius"
"402809","capsarius"
"402934","aerarius"
"402965","arcarius"
"402965","curator"
"402979","frumentarius"
"403043","negotiator"
"403073","pistor"
"403117","pistor"
"403249","aquarius"
"403256","curator"
"403286","architectus"
"404285","negotiator"
"404286","negotiator"
"404481","parasitus"
"404528","scriba"
"404528","scriba"
"404528","scriba"
"404544","frumentarius"
"404545","frumentarius"
"404546","frumentarius"
"404547","frumentarius"
"404583","aurifex"
"404690","curator"
"404699","frumentarius"
"404788","medicus"
"404847","lintio"
"404847","lintio"
"404875","medicus"
"404902","gemmarius"
"404932","curator"
"404951","officinator"
"404988","lucernarius"
"405123","possessor"
"405128","curator"
"405130","curator"
"405130","curator"
"405131","faber tignuarius"
"405131","curator"
"405131","curator"
"405131","curator"
"405131","curator"
"405131","curator"
"405132","curator"
"405139","faber tignuarius"
"405156","curator"
"405156","curator"
"405156","curator"
"405157","curator"
"405169","gladiarius"
"405220","pictor"
"405272","curator"
"405439","gladiator"
"405646","curator"
"405646","faber"
"405672","curator"
"405746","curator"
"405774","curator"
"405774","curator"
"405809","curator"
"405809","curator"
"405894","medicus"
"405942","gladiator"
"405943","faber"
"405957","faber"
"405977","dendrophorus"
"405978","dendrophorus"
"405982","faber tignuarius"
"406097","curator"
"406098","faber"
"406121","scriptor"
"406227","curator"
"406229","caligarius"
"406229","institor"
"406229","sutor"
"406259","venator"
"406309","aerarius"
"406434","dendrophorus"
"406434","curator"
"406435","dendrophorus"
"406435","centonarius"
"406436","curator"
"406440","dendrophorus"
"406443","arcarius"
"406521","redemptor"
"406612","faber"
"406619","curator"
"406633","faber"
"406637","possessor"
"406642","argentarius"
"406645","curator"
"406654","venator"
"406672","scabillarius"
"406673","aquarius"
"406674","pistor"
"406676","tector"
"406820","figulus"
"406888","aurificus"
"407030","tibicinus"
"407030","faber"
"407031","faber"
"407034","curator"
"407089","faber"
"407200","curator"
"407201","curator"
"407207","faber"
"407209","faber"
"407216","curator"
"407216","curator"
"407223","curator"
"407235","scriba"
"407240","medicus"
"407243","faber"
"407246","centonarius"
"407247","centonarius"
"407248","coronarius"
"407333","curator"
"407342","faber"
"407347","faber"
"407447","restiarius"
"407450","possessor"
"407590","curator"
"407590","curator"
"407611","faber"
"407612","faber"
"407613","aerarius"
"407613","aerarius"
"407618","aerarius"
"407621","aerarius"
"407845","medicus"
"407901","arcarius"
"407902","arcarius"
"407903","arcarius"
"407904","arcarius"
"407923","scaenicus"
"407956","arcarius"
"407981","medicus"
"408052","sagittarius"
"408052","gladiator"
"408055","aerarius"
"408184","curator"
"408190","faber"
"408271","faber"
"408273","pollio"
"408274","lanarius"
"408275","unguentarius"
"408308","arcarius"
"408331","tonsor"
"408357","curator"
"408358","curator"
"408359","curator"
"408362","curator"
"408364","possessor"
"408365","faber"
"408369","curator"
"408373","curator"
"408373","faber"
"408513","circitor"
"408558","architectus"
"408678","curator"
"408690","curator"
"408693","curator"
"408700","paenularius"
"408802","mimus"
"408887","faber tignarius"
"408894","negotiator vinarius"
"408894","mercator"
"408907","redemptor"
"408939","furnaria"
"408981","gladiator"
"409011","curator"
"409134","sagittarius"
"409137","curator"
"409137","curator"
"409139","faber"
"409172","sutor"
"409240","arcarius"
"409318","curator"
"409393","pantomimus"
"409420","scriptor"
"409462","poeta"
"409549","faber"
"409550","aerarius"
"409560","gladiator"
"409569","forensis"
"409576","lanius"
"409682","venator"
"409695","aerarius"
"409755","aerarius"
"409900","aerarius"
"409900","scriba"
"409901","curator"
"409901","curator"
"409902","aerarius"
"409918","tubularius"
"409928","cellarius"
"410119","faber"
"410120","scriba"
"410137","scriba"
"410205","curator"
"410207","boarius"
"410277","faber tignuarius"
"410298","curator"
"410308","arcarius"
"410316","scaenicus"
"410444","faber"
"410449","scaenicus"
"410495","curator"
"410507","curator"
"410512","curator"
"410515","curator"
"410518","arcarius"
"410519","medicus"
"410537","curator"
"410549","curator"
"410595","faber"
"410613","aerarius"
"410613","curator"
"410620","mercator"
"410620","panarius"
"410626","curator"
"410626","poeta"
"410760","arcarius"
"410769","aerarius"
"410829","argentarius"
"410831","gemmarius"
"410833","aurufex"
"411066","artifex"
"411067","artifex"
"411381","vexillarius"
"411411","faber"
"411412","faber"
"411438","vascularius"
"411439","negotians"
"411440","clavicularius"
"411554","curator"
"411853","faber"
"412206","sutor"
"412562","salarius"
"412586","librator"
"412641","curator"
"412664","figulus"
"412688","aerarius"
"412959","artifex"
"412968","pomarius"
"413074","curator"
"413178","medicus"
"413205","curator"
"413330","possessor"
"413330","signator"
"413330","scriba"
"413575","scriba"
"413903","curator"
"414047","forensis"
"414151","curator"
"414457","faber"
"414473","marmorarius"
"414474","cuparius"
"414955","redemptor"
"416729","curator"
"416816","faber"
"416817","arcarius"
"416819","scriba"
"417185","aedifex"
"417333","aedifex"
"417392","curator"
"417392","curator"
"417422","negotians"
"418175","fullo"
"418762","trapezita"
"418899","faber"
"418902","faber"
"419217","curator"
"419218","curator"
"419356","sagittarius"
"419496","plumbarius"
"419552","curator"
"419555","faber"
"419556","faber"
"419643","faber"
"419686","purpurarius"
"419688","aerarius"
"419688","faber"
"419829","purpurarius"
"420156","scriba"
"420747","dendrophorus"
"421022","aerarius"
"421061","curator"
"421061","faber"
"421063","faber centonarius"
"421063","dendrophorus"
"421070","dendrophorus"
"421073","faber"
"421080","negotiator"
"421242","curator"
"421307","nauta"
"421310","aerarius"
"421310","aerarius"
"421310","curator"
"421324","centonarius"
"421324","curator"
"421324","faber"
"421373","centonarius"
"421373","faber"
"421399","centonarius"
"421399","curator"
"421399","faber"
"421536","centonarius"
"421536","dolabrarius"
"421536","scalarius"
"421536","curator"
"421537","centonarius"
"421605","curator"
"421609","faber"
"421614","vexillarius"
"421614","faber"
"421617","dendrophorus"
"421619","medicus"
"421625","centonarius"
"421629","faber"
"421637","nauta"
"421638","dendrophorus"
"421646","faber"
"421651","faber"
"421655","scriba"
"421656","mensor"
"421657","topiarius"
"421658","medicus"
"421888","caplator"
"421888","caplator"
"421888","curator"
"422086","faber"
"422130","negotiator vestiarius"
"422215","curator"
"422258","vestiarius"
"422265","circitor"
"422267","mensor"
"422292","negotiator"
"422324","marmorarius"
"422384","aerarius"
"422384","curator"
"422398","faber"
"422488","faber"
"422490","curator"
"422548","mensor"
"422551","vexillarius"
"422649","aerarius"
"422667","curator"
"422682","aerarius"
"422682","aerarius"
"422689","centonarius"
"422689","faber"
"422693","arcarius"
"422701","aerarius"
"422701","curator"
"422701","scriba"
"422704","centonarius"
"422704","curator"
"422704","faber"
"422707","iumentarius"
"422707","possessor"
"422713","possessor"
"422724","pantomimus"
"422727","argentarius"
"422727","negotiator"
"422727","aerarius"
"422737","dendrophorus"
"422741","aerarius"
"422741","curator"
"422747","negotiator"
"422747","nauta"
"422750","centonarius"
"422756","caligarius"
"422756","sutor"
"422757","medicus"
"422759","carpentarius"
"422760","linarius"
"422761","dissignator"
"422761","scriba"
"422762","negotiator sagarius"
"422763","sagarius"
"422765","negotiator sagarius et pellicarius"
"422766","negotiator sagarius"
"422768","copo"
"422769","negotiator"
"422901","medicus"
"423249","curator"
"423331","frumentarius"
"423361","conditor"
"423435","scutarius"
"423476","aurifex"
"423480","conditor"
"423499","cornicen"
"423566","vinariarius"
"423566","negotiator"
"423581","curator"
"423805","faber"
"423824","curator"
"423903","centonarius"
"423907","aerarius"
"423908","aerarius"
"423960","faber carpentarius"
"424033","aerarius"
"424036","faber"
"424041","medicus"
"424070","pinctor"
"424102","faber centonarius"
"424102","curator"
"424122","aerarius"
"424257","scriptor"
"424296","ballistarius"
"424308","curator"
"424329","faber"
"424425","centonarius"
"424455","faber"
"424456","medicus"
"424485","circitor"
"424491","curator"
"424509","clavarius"
"424519","scriba"
"424529","medicus"
"424530","marmorarius"
"424530","lignarius"
"424927","caligarius"
"424980","scriptor"
"424980","excusor"
"424980","factor"
"424982","opifex"
"424985","redemptor"
"425115","negotiator"
"425129","redemptor"
"425229","curator"
"425256","faber"
"425283","faber"
"425289","curator"
"425296","curator"
"425297","curator"
"425298","curator"
"425316","faber"
"425370","curator"
"425376","faber"
"425377","curator"
"425381","arcarius"
"425381","curator"
"425385","curator"
"425385","curator"
"425388","curator"
"425389","curator"
"425390","centonarius"
"425394","curator"
"425401","aurifex"
"425401","aurifex"
"425403","faber tignarius"
"425403","scabillarius"
"425403","centonarius"
"425403","curator"
"425403","curator"
"425422","medicus"
"425423","tibicinus"
"425423","tibicinus"
"425427","aerarius"
"425544","aerarius"
"425638","scaenicus"
"425694","curator"
"425695","purpurarius"
"425723","faber"
"425736","ocularius"
"425736","medicus"
"425740","curator"
"425748","medicus"
"425772","pincerna"
"425775","faber lectarius"
"425775","faber"
"425777","ocularius"
"425777","medicus"
"425947","lanius"
"426024","mensor"
"426071","faber"
"426138","curator"
"426206","faber"
"426213","curator"
"426216","faber"
"426230","centonarius"
"426230","centonarius"
"426237","aerarius"
"426249","fullo"
"426251","negotiator"
"426357","aurarius"
"426451","curator"
"426470","curator"
"426512","centonarius"
"426513","aerarius"
"426513","aerarius"
"426513","curator"
"426514","centonarius"
"426514","aerarius"
"426514","faber"
"426517","faber"
"426518","exceptor"
"426518","exceptor"
"426529","aerarius"
"426705","aerarius"
"426705","curator"
"426851","opifex"
"426975","lintiarius"
"426978","centonarius"
"426978","faber"
"426979","ocularius"
"426979","medicus"
"426982","faber centonarius"
"426990","architectus"
"427156","frumentarius"
"427157","frumentarius"
"427161","faber"
"427162","faber"
"427167","scriba"
"427257","faber"
"427271","armamentarius"
"427274","faber tignarius"
"427275","iumentarius"
"427277","medicus"
"427327","purpurarius"
"427328","centonarius"
"427335","dendrophorus"
"427383","faber"
"427385","faber centonarius"
"427410","lanarius"
"427411","medicus"
"427412","medicus"
"427414","unguentarius"
"427514","curator"
"427514","faber"
"427640","aerarius"
"427641","curator"
"427641","curator"
"427704","aerarius"
"427718","scriptor"
"427719","redemptor"
"427826","curator"
"427916","lignarius"
"427981","curator"
"427982","curator"
"427997","curator"
"428003","faber"
"428006","curator"
"428006","curator"
"428019","faber"
"428024","gladiator"
"428025","faber"
"428029","faber centonarius"
"428029","dendrophorus"
"428029","navicularius"
"428029","forensis"
"428034","vestiarius"
"428034","vestiarius"
"428034","lanarius"
"428034","lanarius"
"428034","structor"
"428034","structor"
"428036","faber"
"428037","faber"
"428044","faber centonarius"
"428044","faber centonarius"
"428044","navicularius"
"428045","centonarius"
"428056","centonarius"
"428062","tector"
"428063","faber"
"428600","negotiator"
"428620","dendrophorus"
"428649","scriba"
"428649","faber"
"428652","scriba"
"428655","aerarius"
"428655","curator"
"428656","faber"
"428671","dissignator"
"428717","circitor"
"428717","faber"
"428726","faber"
"428729","arcarius"
"428775","iumentarius"
"428780","structor"
"428815","medicus"
"428817","architectus"
"428823","centonarius"
"428828","faber centonarius"
"428828","dendrophorus"
"428831","centonarius"
"428833","centonarius"
"428834","centonarius"
"428835","centonarius"
"428836","centonarius"
"428840","centonarius"
"428841","centonarius"
"428842","centonarius"
"428843","centonarius"
"428843","medicus"
"428845","centonarius"
"428849","centonarius"
"429000","faber"
"429001","centonarius"
"429002","centonarius"
"429012","scriba"
"429148","opifex"
"429149","materiarius"
"429152","cisiarius"
"429194","curator"
"429210","centonarius"
"429210","curator"
"429211","curator"
