"","province","s_it","g_it","a_it","r_it","eci"
"2528","Dacia",2,1,3,4,-0.263753501291957
"2529","Narbonensis",2,1,3,4,-0.243783516082472
"2530","Germania Superior",2,1,3,4,-0.240361192065675
"2531","Pannonia Inferior",2,1,3,4,-0.220238457973969
"2532","Asia",2,1,3,4,-0.214466777392301
"2533","Dalmatia",2,1,3,4,-0.214086698724355
"2534","Moesia Inferior",2,1,3,4,-0.208131092101763
"2535","Noricum",2,1,3,4,-0.202458088892083
"2536","Moesia Superior",2,1,3,4,-0.184648908562902
"2537","Transpadana (Regio XI)",2,1,3,4,-0.183847763324541
"2538","Liguria (Regio IX)",2,1,3,4,-0.168894925266786
"2539","Picenum (Regio V)",2,1,3,4,-0.166685614995233
"2540","Aemilia (Regio VIII)",2,1,3,4,-0.159387379493468
"2541","Umbria (Regio VI)",2,1,3,4,-0.147792052305826
"2542","Bruttium et Lucania (Regio III)",2,1,3,4,-0.14274284501121
"2543","Numidia",2,1,3,4,-0.138146545128859
"2544","Etruria (Regio VII)",2,1,3,4,-0.118668678819406
"2545","Macedonia",2,1,3,4,-0.114215104309723
"2546","Galatia",2,1,3,4,-0.10815439883425
"2547","Sicilia",2,1,3,4,-0.108079473115602
"2548","Mauretania Tingitana",2,1,3,4,-0.106092532108758
"2549","Syria",2,1,3,4,-0.100347435824812
"2550","Sardinia",2,1,3,4,-0.0933074200254169
"2551","Hispania Citerior",2,1,3,4,-0.0856366143571035
"2552","Africa Proconsularis",2,1,3,4,-0.0833788070969701
"2553","Lusitania",2,1,3,4,-0.045752042565484
"2554","Achaia",2,1,3,4,-0.0218639395960578
"2555","Mauretania Caesariensis",2,1,3,4,-0.0122857804492677
"2556","Apulia et Calabria (Regio II)",2,1,3,4,0.0140563280418422
"2557","Samnium (Regio IV)",2,1,3,4,0.0363211906913037
"2558","Baetica",2,1,3,4,0.153025420374192
"2559","Venetia et Histria (Regio X)",2,1,3,4,0.172199839699576
"2560","Latium et Campania (Regio I)",2,1,3,4,6.11540080265654
"2561","Lugdunensis",2,1,3,5,-0.401224681923422
"2562","Raetia",2,1,3,5,-0.355395630523538
"2563","Germania Inferior",2,1,3,5,-0.335551435005458
"2564","Aquitania",2,1,3,5,-0.328696977079318
"2565","Pannonia Superior",2,1,3,5,-0.319503185198487
"2566","Belgica",2,1,3,5,-0.317541620429927
"2567","Britannia",2,1,3,5,-0.293220434512652
"2568","Dacia",2,1,3,5,-0.265843016308941
"2569","Narbonensis",2,1,3,5,-0.233372184227603
"2570","Germania Superior",2,1,3,5,-0.229461340433073
"2571","Asia",2,1,3,5,-0.228123482568317
"2572","Pannonia Inferior",2,1,3,5,-0.22173094100532
"2573","Dalmatia",2,1,3,5,-0.208661064461439
"2574","Moesia Inferior",2,1,3,5,-0.208321992923641
"2575","Noricum",2,1,3,5,-0.204343716043159
"2576","Transpadana (Regio XI)",2,1,3,5,-0.178789063269257
"2577","Picenum (Regio V)",2,1,3,5,-0.172499349220667
"2578","Liguria (Regio IX)",2,1,3,5,-0.167859427840818
"2579","Moesia Superior",2,1,3,5,-0.166900383996028
"2580","Aemilia (Regio VIII)",2,1,3,5,-0.166656471399225
"2581","Umbria (Regio VI)",2,1,3,5,-0.150225856185635
"2582","Bruttium et Lucania (Regio III)",2,1,3,5,-0.146751244953541
"2583","Numidia",2,1,3,5,-0.145366710709943
"2584","Etruria (Regio VII)",2,1,3,5,-0.124110215980024
"2585","Macedonia",2,1,3,5,-0.11878954489485
"2586","Sicilia",2,1,3,5,-0.112978081191167
"2587","Galatia",2,1,3,5,-0.11136404859645
"2588","Mauretania Tingitana",2,1,3,5,-0.109598726130496
"2589","Syria",2,1,3,5,-0.102025033275654
"2590","Africa Proconsularis",2,1,3,5,-0.0974044139643824
"2591","Sardinia",2,1,3,5,-0.0935805792492933
"2592","Hispania Citerior",2,1,3,5,-0.0862106686219804
"2593","Lusitania",2,1,3,5,-0.0477421597769709
"2594","Achaia",2,1,3,5,-0.0254424852313855
"2595","Mauretania Caesariensis",2,1,3,5,-0.0134551552881237
"2596","Apulia et Calabria (Regio II)",2,1,3,5,0.0145263639410129
"2597","Samnium (Regio IV)",2,1,3,5,0.0330543589869305
"2598","Baetica",2,1,3,5,0.147608046642657
"2599","Venetia et Histria (Regio X)",2,1,3,5,0.175972244034358
"2600","Latium et Campania (Regio I)",2,1,3,5,6.11758030881523
"2601","Belgica",2,1,4,1,-0.455550253411732
"2602","Lugdunensis",2,1,4,1,-0.450566581472056
"2603","Raetia",2,1,4,1,-0.407781935453052
"2604","Germania Inferior",2,1,4,1,-0.40372833498903
"2605","Aquitania",2,1,4,1,-0.357887652563674
"2606","Pannonia Superior",2,1,4,1,-0.32729100770859
"2607","Britannia",2,1,4,1,-0.311871720180131
"2608","Narbonensis",2,1,4,1,-0.300848147880817
"2609","Germania Superior",2,1,4,1,-0.293672767031501
"2610","Dacia",2,1,4,1,-0.237464227131991
"2611","Dalmatia",2,1,4,1,-0.236991730952364
"2612","Pannonia Inferior",2,1,4,1,-0.200589246780183
"2613","Transpadana (Regio XI)",2,1,4,1,-0.20000127887569
"2614","Moesia Inferior",2,1,4,1,-0.194720093426605
"2615","Noricum",2,1,4,1,-0.181887800771817
"2616","Moesia Superior",2,1,4,1,-0.181324895580868
"2617","Aemilia (Regio VIII)",2,1,4,1,-0.168132877047634
"2618","Liguria (Regio IX)",2,1,4,1,-0.167512989755104
"2619","Umbria (Regio VI)",2,1,4,1,-0.152479790165606
"2620","Picenum (Regio V)",2,1,4,1,-0.152361571292921
"2621","Asia",2,1,4,1,-0.137748294516831
"2622","Bruttium et Lucania (Regio III)",2,1,4,1,-0.122528374573295
"2623","Mauretania Tingitana",2,1,4,1,-0.102942946347764
"2624","Galatia",2,1,4,1,-0.0940886868951851
"2625","Numidia",2,1,4,1,-0.0926672677046336
"2626","Syria",2,1,4,1,-0.0915583032649029
"2627","Macedonia",2,1,4,1,-0.0904454271402461
"2628","Sardinia",2,1,4,1,-0.0894378175429776
"2629","Hispania Citerior",2,1,4,1,-0.0854895611718064
"2630","Etruria (Regio VII)",2,1,4,1,-0.0826425572643328
"2631","Sicilia",2,1,4,1,-0.0751467743667979
"2632","Lusitania",2,1,4,1,-0.0588683249168178
"2633","Mauretania Caesariensis",2,1,4,1,-0.0116611928552244
"2634","Apulia et Calabria (Regio II)",2,1,4,1,0.00605950121758266
"2635","Achaia",2,1,4,1,0.0122957688944247
"2636","Africa Proconsularis",2,1,4,1,0.0201126778042518
"2637","Samnium (Regio IV)",2,1,4,1,0.0600197175466982
"2638","Venetia et Histria (Regio X)",2,1,4,1,0.120521021596033
"2639","Baetica",2,1,4,1,0.201149091188161
"2640","Latium et Campania (Regio I)",2,1,4,1,6.09773265278503
"2641","Belgica",2,1,4,2,-0.438828846174169
"2642","Lugdunensis",2,1,4,2,-0.437859073777843
"2643","Raetia",2,1,4,2,-0.397227753596498
"2644","Germania Inferior",2,1,4,2,-0.389967095766913
"2645","Aquitania",2,1,4,2,-0.354181873298096
"2646","Pannonia Superior",2,1,4,2,-0.326161176668757
"2647","Britannia",2,1,4,2,-0.307016490813427
"2648","Narbonensis",2,1,4,2,-0.282077043178588
"2649","Germania Superior",2,1,4,2,-0.275892715509515
"2650","Dacia",2,1,4,2,-0.248869399163411
"2651","Dalmatia",2,1,4,2,-0.239035085789133
"2652","Pannonia Inferior",2,1,4,2,-0.208313474611085
"2653","Moesia Inferior",2,1,4,2,-0.204731929638952
"2654","Transpadana (Regio XI)",2,1,4,2,-0.190448557199049
"2655","Moesia Superior",2,1,4,2,-0.187190134359136
"2656","Noricum",2,1,4,2,-0.183814715398134
"2657","Liguria (Regio IX)",2,1,4,2,-0.166533862259637
"2658","Asia",2,1,4,2,-0.166531233943743
"2659","Aemilia (Regio VIII)",2,1,4,2,-0.161783995590491
"2660","Picenum (Regio V)",2,1,4,2,-0.154415005761503
"2661","Umbria (Regio VI)",2,1,4,2,-0.129533738350222
"2662","Bruttium et Lucania (Regio III)",2,1,4,2,-0.127855344626666
"2663","Numidia",2,1,4,2,-0.113953283444359
"2664","Mauretania Tingitana",2,1,4,2,-0.104683178042626
"2665","Galatia",2,1,4,2,-0.0981213840776347
"2666","Macedonia",2,1,4,2,-0.097266827713899
"2667","Etruria (Regio VII)",2,1,4,2,-0.0945101313928378
"2668","Syria",2,1,4,2,-0.0933657302530718
"2669","Sardinia",2,1,4,2,-0.0918352517816175
"2670","Sicilia",2,1,4,2,-0.0849582865604328
"2671","Hispania Citerior",2,1,4,2,-0.0844414981133599
"2672","Lusitania",2,1,4,2,-0.0601194233032199
"2673","Mauretania Caesariensis",2,1,4,2,-0.0116568440049922
"2674","Africa Proconsularis",2,1,4,2,-0.00515669686784064
"2675","Achaia",2,1,4,2,-0.00220491328141297
"2676","Apulia et Calabria (Regio II)",2,1,4,2,0.0124989389864983
"2677","Samnium (Regio IV)",2,1,4,2,0.0553177807995998
"2678","Venetia et Histria (Regio X)",2,1,4,2,0.163968775679661
"2679","Baetica",2,1,4,2,0.187656573359732
"2680","Latium et Campania (Regio I)",2,1,4,2,6.10109992548678
"2681","Lugdunensis",2,1,4,3,-0.408670795939558
"2682","Raetia",2,1,4,3,-0.373703337726911
"2683","Germania Inferior",2,1,4,3,-0.354976799176366
"2684","Belgica",2,1,4,3,-0.347864395593254
"2685","Aquitania",2,1,4,3,-0.340059021054444
"2686","Pannonia Superior",2,1,4,3,-0.321444185793121
"2687","Britannia",2,1,4,3,-0.292311138692698
"2688","Dacia",2,1,4,3,-0.260976040871517
"2689","Narbonensis",2,1,4,3,-0.253366100869052
"2690","Germania Superior",2,1,4,3,-0.249807939461591
"2691","Pannonia Inferior",2,1,4,3,-0.21735800030692
"2692","Dalmatia",2,1,4,3,-0.217232607986268
"2693","Asia",2,1,4,3,-0.207763952293664
"2694","Moesia Inferior",2,1,4,3,-0.207307752457181
"2695","Noricum",2,1,4,3,-0.199764665362171
"2696","Transpadana (Regio XI)",2,1,4,3,-0.187433402895117
"2697","Moesia Superior",2,1,4,3,-0.18672223243016
"2698","Liguria (Regio IX)",2,1,4,3,-0.169639446960205
"2699","Picenum (Regio V)",2,1,4,3,-0.164345651880647
"2700","Aemilia (Regio VIII)",2,1,4,3,-0.160273193536885
"2701","Umbria (Regio VI)",2,1,4,3,-0.159355665340861
"2702","Bruttium et Lucania (Regio III)",2,1,4,3,-0.13934531646047
"2703","Numidia",2,1,4,3,-0.134588662152536
"2704","Etruria (Regio VII)",2,1,4,3,-0.115047416343857
"2705","Macedonia",2,1,4,3,-0.111669065236139
"2706","Mauretania Tingitana",2,1,4,3,-0.106540897943129
"2707","Galatia",2,1,4,3,-0.106102490126292
"2708","Sicilia",2,1,4,3,-0.104340962311792
"2709","Syria",2,1,4,3,-0.0979638310166637
"2710","Sardinia",2,1,4,3,-0.092268399923368
"2711","Hispania Citerior",2,1,4,3,-0.0848482858024442
"2712","Africa Proconsularis",2,1,4,3,-0.044223374316513
"2713","Lusitania",2,1,4,3,-0.0432628916235527
"2714","Achaia",2,1,4,3,-0.0192166171395511
"2715","Mauretania Caesariensis",2,1,4,3,-0.0120305663270534
"2716","Apulia et Calabria (Regio II)",2,1,4,3,0.012177026477522
"2717","Samnium (Regio IV)",2,1,4,3,0.0394610368604342
"2718","Baetica",2,1,4,3,0.157746429066973
"2719","Venetia et Histria (Regio X)",2,1,4,3,0.169491400804508
"2720","Latium et Campania (Regio I)",2,1,4,3,6.11294921014251
"2721","Lugdunensis",2,1,4,4,-0.395435318483899
"2722","Raetia",2,1,4,4,-0.36162041179896
"2723","Germania Inferior",2,1,4,4,-0.340893622105492
"2724","Aquitania",2,1,4,4,-0.333956387056344
"2725","Belgica",2,1,4,4,-0.329799117615759
"2726","Pannonia Superior",2,1,4,4,-0.319387363256545
"2727","Britannia",2,1,4,4,-0.288293141907894
"2728","Dacia",2,1,4,4,-0.262510789622972
"2729","Narbonensis",2,1,4,4,-0.239084081722425
"2730","Germania Superior",2,1,4,4,-0.237270279020857
"2731","Pannonia Inferior",2,1,4,4,-0.219113857968747
"2732","Asia",2,1,4,4,-0.21812614469348
"2733","Dalmatia",2,1,4,4,-0.210574944428685
"2734","Moesia Inferior",2,1,4,4,-0.206741115254566
"2735","Noricum",2,1,4,4,-0.201297021398273
"2736","Moesia Superior",2,1,4,4,-0.184530598987625
"2737","Transpadana (Regio XI)",2,1,4,4,-0.182768771789362
"2738","Liguria (Regio IX)",2,1,4,4,-0.168402003985756
"2739","Picenum (Regio V)",2,1,4,4,-0.165392239319796
"2740","Umbria (Regio VI)",2,1,4,4,-0.161287390712099
"2741","Aemilia (Regio VIII)",2,1,4,4,-0.157332264551231
"2742","Bruttium et Lucania (Regio III)",2,1,4,4,-0.143144291682947
"2743","Numidia",2,1,4,4,-0.141249337164132
"2744","Etruria (Regio VII)",2,1,4,4,-0.119388029819262
"2745","Macedonia",2,1,4,4,-0.114862386732364
"2746","Sicilia",2,1,4,4,-0.110148411640851
"2747","Galatia",2,1,4,4,-0.108998198966923
"2748","Mauretania Tingitana",2,1,4,4,-0.106090719434488
"2749","Syria",2,1,4,4,-0.0993246700504274
"2750","Sardinia",2,1,4,4,-0.0933953533886817
"2751","Africa Proconsularis",2,1,4,4,-0.0855459109341688
"2752","Hispania Citerior",2,1,4,4,-0.0850157792611126
"2753","Lusitania",2,1,4,4,-0.0466781005554211
"2754","Achaia",2,1,4,4,-0.0235551926989871
"2755","Mauretania Caesariensis",2,1,4,4,-0.0132187155211937
"2756","Apulia et Calabria (Regio II)",2,1,4,4,0.0124350906494987
"2757","Samnium (Regio IV)",2,1,4,4,0.0191720321617498
"2758","Baetica",2,1,4,4,0.150899972697876
"2759","Venetia et Histria (Regio X)",2,1,4,4,0.174844402494989
"2760","Latium et Campania (Regio I)",2,1,4,4,6.11708046552761
"2761","Lugdunensis",2,1,4,5,-0.392898045062465
"2762","Raetia",2,1,4,5,-0.359578622988091
"2763","Germania Inferior",2,1,4,5,-0.338366592318785
"2764","Aquitania",2,1,4,5,-0.332764366248806
"2765","Belgica",2,1,4,5,-0.326432619286348
"2766","Pannonia Superior",2,1,4,5,-0.318864211024207
"2767","Britannia",2,1,4,5,-0.287969906597908
"2768","Dacia",2,1,4,5,-0.262637006555793
"2769","Narbonensis",2,1,4,5,-0.236657218417088
"2770","Germania Superior",2,1,4,5,-0.234951356776082
"2771","Asia",2,1,4,5,-0.220154612033424
"2772","Pannonia Inferior",2,1,4,5,-0.219154427314813
"2773","Dalmatia",2,1,4,5,-0.208970802176296
"2774","Moesia Inferior",2,1,4,5,-0.206622236980344
"2775","Noricum",2,1,4,5,-0.20141103028296
"2776","Moesia Superior",2,1,4,5,-0.184108369526182
"2777","Transpadana (Regio XI)",2,1,4,5,-0.181859287947228
"2778","Liguria (Regio IX)",2,1,4,5,-0.168346389039263
"2779","Picenum (Regio V)",2,1,4,5,-0.166206775165983
"2780","Aemilia (Regio VIII)",2,1,4,5,-0.16428508567423
"2781","Umbria (Regio VI)",2,1,4,5,-0.161586843978206
"2782","Bruttium et Lucania (Regio III)",2,1,4,5,-0.144212836787724
"2783","Numidia",2,1,4,5,-0.141696101963504
"2784","Etruria (Regio VII)",2,1,4,5,-0.120619740396883
"2785","Macedonia",2,1,4,5,-0.115304655159563
"2786","Sicilia",2,1,4,5,-0.111441759642044
"2787","Galatia",2,1,4,5,-0.109887433253802
"2788","Mauretania Tingitana",2,1,4,5,-0.10615054990403
"2789","Syria",2,1,4,5,-0.0995152612980158
"2790","Sardinia",2,1,4,5,-0.0933259972751779
"2791","Africa Proconsularis",2,1,4,5,-0.0879297174459626
"2792","Hispania Citerior",2,1,4,5,-0.0851378512528183
"2793","Lusitania",2,1,4,5,-0.046851857180165
"2794","Achaia",2,1,4,5,-0.0241856830320481
"2795","Mauretania Caesariensis",2,1,4,5,-0.0136298500529603
"2796","Apulia et Calabria (Regio II)",2,1,4,5,0.012935920547882
"2797","Samnium (Regio IV)",2,1,4,5,0.0181801965463903
"2798","Baetica",2,1,4,5,0.149533339454301
"2799","Venetia et Histria (Regio X)",2,1,4,5,0.175416107849679
"2800","Latium et Campania (Regio I)",2,1,4,5,6.11764953564095
"2801","Belgica",2,1,5,1,-0.458347764363733
"2802","Lugdunensis",2,1,5,1,-0.450466295642843
"2803","Raetia",2,1,5,1,-0.40836983990692
"2804","Germania Inferior",2,1,5,1,-0.401535436879515
"2805","Aquitania",2,1,5,1,-0.358352342516874
"2806","Pannonia Superior",2,1,5,1,-0.328167871108796
"2807","Britannia",2,1,5,1,-0.311387811474174
"2808","Narbonensis",2,1,5,1,-0.295182641583817
"2809","Germania Superior",2,1,5,1,-0.29015238990198
"2810","Dalmatia",2,1,5,1,-0.237634097193693
"2811","Dacia",2,1,5,1,-0.237112870829562
"2812","Pannonia Inferior",2,1,5,1,-0.200374108167187
"2813","Transpadana (Regio XI)",2,1,5,1,-0.19879630521391
"2814","Moesia Inferior",2,1,5,1,-0.193691429823956
"2815","Noricum",2,1,5,1,-0.182132274572297
"2816","Moesia Superior",2,1,5,1,-0.181966886859136
"2817","Liguria (Regio IX)",2,1,5,1,-0.167436768589941
"2818","Aemilia (Regio VIII)",2,1,5,1,-0.166453350105289
"2819","Picenum (Regio V)",2,1,5,1,-0.150423092040653
"2820","Asia",2,1,5,1,-0.140222310891373
"2821","Umbria (Regio VI)",2,1,5,1,-0.139446065292199
"2822","Bruttium et Lucania (Regio III)",2,1,5,1,-0.121553521040194
"2823","Mauretania Tingitana",2,1,5,1,-0.1034347686935
"2824","Numidia",2,1,5,1,-0.0951959264786783
"2825","Galatia",2,1,5,1,-0.0948586514324065
"2826","Macedonia",2,1,5,1,-0.0907350604916891
"2827","Syria",2,1,5,1,-0.0905746677149329
"2828","Sardinia",2,1,5,1,-0.0903704206036819
"2829","Hispania Citerior",2,1,5,1,-0.0844908909989308
"2830","Etruria (Regio VII)",2,1,5,1,-0.0816749158913749
"2831","Sicilia",2,1,5,1,-0.0772431797298095
"2832","Lusitania",2,1,5,1,-0.0603460271412756
"2833","Mauretania Caesariensis",2,1,5,1,-0.012691239608855
"2834","Apulia et Calabria (Regio II)",2,1,5,1,0.0057747412009586
"2835","Achaia",2,1,5,1,0.0105639254740244
"2836","Africa Proconsularis",2,1,5,1,0.0203996774444976
"2837","Samnium (Regio IV)",2,1,5,1,0.0433822650186316
"2838","Venetia et Histria (Regio X)",2,1,5,1,0.122133374635653
"2839","Baetica",2,1,5,1,0.200053493323303
"2840","Latium et Campania (Regio I)",2,1,5,1,6.09851374568611
"2841","Belgica",2,1,5,2,-0.443848456916142
"2842","Lugdunensis",2,1,5,2,-0.441244801209512
"2843","Raetia",2,1,5,2,-0.399870290344864
"2844","Germania Inferior",2,1,5,2,-0.390523800668583
"2845","Aquitania",2,1,5,2,-0.355388249237178
"2846","Pannonia Superior",2,1,5,2,-0.326036593108025
"2847","Britannia",2,1,5,2,-0.306494866984999
"2848","Narbonensis",2,1,5,2,-0.284674664484805
"2849","Germania Superior",2,1,5,2,-0.277140787292555
"2850","Dacia",2,1,5,2,-0.23911609180776
"2851","Dalmatia",2,1,5,2,-0.235131579304968
"2852","Pannonia Inferior",2,1,5,2,-0.205096655253058
"2853","Moesia Inferior",2,1,5,2,-0.200257104752593
"2854","Transpadana (Regio XI)",2,1,5,2,-0.192621442275222
"2855","Moesia Superior",2,1,5,2,-0.184608561657388
"2856","Noricum",2,1,5,2,-0.183104818618694
"2857","Liguria (Regio IX)",2,1,5,2,-0.167255771415187
"2858","Aemilia (Regio VIII)",2,1,5,2,-0.162015218407593
"2859","Asia",2,1,5,2,-0.160459495918523
"2860","Picenum (Regio V)",2,1,5,2,-0.153565025139285
"2861","Umbria (Regio VI)",2,1,5,2,-0.142134662618955
"2862","Bruttium et Lucania (Regio III)",2,1,5,2,-0.126358547424126
"2863","Numidia",2,1,5,2,-0.11147823432867
"2864","Mauretania Tingitana",2,1,5,2,-0.104226802159328
"2865","Galatia",2,1,5,2,-0.0977529437786319
"2866","Macedonia",2,1,5,2,-0.0957895297909857
"2867","Syria",2,1,5,2,-0.0921711054637975
"2868","Sardinia",2,1,5,2,-0.0917330404519243
"2869","Etruria (Regio VII)",2,1,5,2,-0.090898842847542
"2870","Sicilia",2,1,5,2,-0.0843635759664994
"2871","Hispania Citerior",2,1,5,2,-0.0835156169081277
"2872","Lusitania",2,1,5,2,-0.0589843012494623
"2873","Mauretania Caesariensis",2,1,5,2,-0.0118282131576904
"2874","Africa Proconsularis",2,1,5,2,0.000137071721706599
"2875","Achaia",2,1,5,2,0.0010953064556141
"2876","Apulia et Calabria (Regio II)",2,1,5,2,0.00868393299575134
"2877","Samnium (Regio IV)",2,1,5,2,0.038525798816638
"2878","Venetia et Histria (Regio X)",2,1,5,2,0.162276715400504
"2879","Baetica",2,1,5,2,0.187792278734928
"2880","Latium et Campania (Regio I)",2,1,5,2,6.10117858681753
"2881","Lugdunensis",2,1,5,3,-0.43009966268952
"2882","Belgica",2,1,5,3,-0.422118505883694
"2883","Raetia",2,1,5,3,-0.390861133328006
"2884","Germania Inferior",2,1,5,3,-0.377022502541605
"2885","Aquitania",2,1,5,3,-0.350081691506878
"2886","Pannonia Superior",2,1,5,3,-0.32402658843802
"2887","Britannia",2,1,5,3,-0.301387645582804
"2888","Narbonensis",2,1,5,3,-0.271819462230336
"2889","Germania Superior",2,1,5,3,-0.264816083840441
"2890","Dacia",2,1,5,3,-0.253692528725802
"2891","Dalmatia",2,1,5,3,-0.234044651796541
"2892","Pannonia Inferior",2,1,5,3,-0.21101465898163
"2893","Moesia Inferior",2,1,5,3,-0.204042589396015
"2894","Noricum",2,1,5,3,-0.194866798444699
"2895","Transpadana (Regio XI)",2,1,5,3,-0.188793607327379
"2896","Moesia Superior",2,1,5,3,-0.187707387600953
"2897","Asia",2,1,5,3,-0.180271112191632
"2898","Liguria (Regio IX)",2,1,5,3,-0.167713765315838
"2899","Aemilia (Regio VIII)",2,1,5,3,-0.158184027476397
"2900","Picenum (Regio V)",2,1,5,3,-0.156562138810227
"2901","Umbria (Regio VI)",2,1,5,3,-0.148061002998586
"2902","Bruttium et Lucania (Regio III)",2,1,5,3,-0.129699879396851
"2903","Numidia",2,1,5,3,-0.117696608010383
"2904","Mauretania Tingitana",2,1,5,3,-0.104720247099231
"2905","Macedonia",2,1,5,3,-0.103279795367767
"2906","Etruria (Regio VII)",2,1,5,3,-0.101557110884122
"2907","Galatia",2,1,5,3,-0.100212174791057
"2908","Syria",2,1,5,3,-0.0937971963718802
"2909","Sardinia",2,1,5,3,-0.090956492727485
"2910","Sicilia",2,1,5,3,-0.0902485187377613
"2911","Hispania Citerior",2,1,5,3,-0.0809495701563587
"2912","Lusitania",2,1,5,3,-0.0373228719652162
"2913","Mauretania Caesariensis",2,1,5,3,-0.0124930662827805
"2914","Achaia",2,1,5,3,-0.0107636210603743
"2915","Africa Proconsularis",2,1,5,3,-0.0092461473565304
"2916","Apulia et Calabria (Regio II)",2,1,5,3,0.0122783252529121
"2917","Samnium (Regio IV)",2,1,5,3,0.0360397416217086
"2918","Venetia et Histria (Regio X)",2,1,5,3,0.170375252411273
"2919","Baetica",2,1,5,3,0.176904035625429
"2920","Latium et Campania (Regio I)",2,1,5,3,6.10453349040348
"2921","Lugdunensis",2,1,5,4,-0.412211004238738
"2922","Belgica",2,1,5,4,-0.391288387474767
"2923","Raetia",2,1,5,4,-0.374856819493871
"2924","Germania Inferior",2,1,5,4,-0.360575758863897
"2925","Aquitania",2,1,5,4,-0.341922749991877
"2926","Pannonia Superior",2,1,5,4,-0.321513049170396
"2927","Britannia",2,1,5,4,-0.297513193060289
"2928","Dacia",2,1,5,4,-0.2567250136638
"2929","Narbonensis",2,1,5,4,-0.254494020702344
"2930","Germania Superior",2,1,5,4,-0.251101087643748
"2931","Dalmatia",2,1,5,4,-0.224885396780605
"2932","Pannonia Inferior",2,1,5,4,-0.214122784685282
"2933","Moesia Inferior",2,1,5,4,-0.205162756335597
"2934","Noricum",2,1,5,4,-0.197444950316811
"2935","Asia",2,1,5,4,-0.195782381941578
"2936","Moesia Superior",2,1,5,4,-0.184937151779596
"2937","Transpadana (Regio XI)",2,1,5,4,-0.183773692497485
"2938","Liguria (Regio IX)",2,1,5,4,-0.166445676829107
