"","iter","province","urb_pop_grand_total","rural_pop_min_grand_total","rural_pop_max_grand_total","tot_pop_min_grand_total","tot_pop_max_grand_total"
"43458",763,"Dacia",13079698.1140556,188900450.816787,229714308.485611,201980148.930842,242794006.599667
"43459",763,"Dalmatia",63870133.9911766,548903492.527897,667499657.444851,612773626.519074,731369791.436027
"43460",763,"Epirus",90122968.4343659,69765050.1524806,103718209.355029,159888018.586846,193841177.789395
"43461",763,"Etruria (Regio VII)",122896029.383924,673367899.036483,744950366.792963,796263928.420407,867846396.176888
"43462",763,"Galatia",35243192.3178847,975687998.378843,1101839090.94696,1010931190.69673,1137082283.26485
"43463",763,"Germania Inferior",37327309.8769031,271155928.152959,374796392.274086,308483238.029862,412123702.150989
"43464",763,"Germania Superior",56982890.1112337,623919302.465286,862392001.631779,680902192.576519,919374891.743013
"43465",763,"Hispania Citerior",88712485.453977,2952615011.39521,3840072772.0486,3041327496.84919,3928785257.50257
"43466",763,"Iudaea",13988543.0284302,20364420.4567584,25283116.6612618,34352963.4851886,39271659.689692
"43467",763,"Latium et Campania (Regio I)",1047712262.0654,428185141.371754,473703422.12126,1475897403.43716,1521415684.18666
"43468",763,"Liguria (Regio IX)",21717581.3082997,304940687.472854,337357449.483486,326658268.781154,359075030.791786
"43469",763,"Lugdunensis",221167481.950184,1023674477.93208,1414940487.58386,1244841959.88226,1636107969.53404
"43470",763,"Lusitania",27904915.7572517,674187312.046684,876825569.96408,702092227.803936,904730485.721331
"43471",763,"Lycia et Pamphylia",59555878.802088,206618014.270189,233332587.256377,266173893.072277,292888466.058465
"43472",763,"Macedonia",225147365.172928,230181060.122716,342205263.684189,455328425.295644,567352628.857117
"43473",763,"Mauretania Caesariensis",64303378.1013427,672519097.277024,784291793.017786,736822475.378366,848595171.119129
"43474",763,"Mauretania Tingitana",9417502.21050866,169144156.313863,197255920.569399,178561658.524372,206673422.779908
"43475",763,"Moesia Inferior",20350072.5670336,384045706.901964,467022675.734201,404395779.468998,487372748.301235
"43476",763,"Moesia Superior",24670457.4359001,340914482.619985,414572513.136748,365584940.055886,439242970.572649
"43477",763,"Narbonensis",147708513.747001,655355411.869926,905843533.273553,803063925.616928,1053552047.02055
"43478",763,"Noricum",18691062.9953697,363361342.735147,441869244.969478,382052405.730517,460560307.964848
"43479",763,"Numidia",82238500.2032031,339250221.22381,395633618.974693,421488721.427013,477872119.177896
"43480",763,"Pannonia Inferior",21079424.9734997,146641396.444056,178324756.949268,167720821.417556,199404181.922768
"43481",763,"Pannonia Superior",29463123.2981937,362144771.731936,440389821.466157,391607895.03013,469852944.764351
"43482",763,"Picenum (Regio V)",38509323.9374859,147180237.408726,162826252.92829,185689561.346212,201335576.865776
"43483",763,"Raetia",12664808.6981827,526314502.452992,727480966.632738,538979311.151175,740145775.330921
"43484",763,"Samnium (Regio IV)",39921805.6067792,307747888.037932,340463069.893382,347669693.644712,380384875.500161
"43485",763,"Sardinia",8409462.71579476,505111344.34164,558807275.750762,513520807.057434,567216738.466557
"43486",763,"Sicilia",220677443.287025,576313088.922865,637578131.649863,796990532.20989,858255574.936888
"43487",763,"Syria",102186610.532231,451307662.202322,560313724.508463,553494272.734553,662500335.040694
"43488",763,"Thracia",92679483.948647,226988032.212569,337458257.317286,319667516.161216,430137741.265934
"43489",763,"Transpadana (Regio XI)",55060126.3163492,417897843.685424,462322531.829778,472957970.001773,517382658.146127
"43490",763,"Umbria (Regio VI)",65923141.8401349,286994355.604626,317503330.32076,352917497.444761,383426472.160895
"43491",763,"Venetia et Histria (Regio X)",103359192.482273,1215063946.81053,1344231487.94084,1318423139.2928,1447590680.42312
"43492",764,"Achaia",636242246.865455,136686813.220471,203209364.555563,772929060.085926,839451611.421017
"43493",764,"Aegyptus",790584599.572022,3217627678.45114,4019270134.05577,4008212278.02316,4809854733.62779
"43494",764,"Aemilia (Regio VIII)",68842185.9375062,619888377.597053,685785697.420957,688730563.534559,754627883.358463
"43495",764,"Africa Proconsularis",410743268.335277,1217038870.72536,1419310770.44248,1627782139.06064,1830054038.77776
"43496",764,"Alpes Cottiae",753225.080596346,75413437.3660207,104237751.489719,76166662.446617,104990976.570316
"43497",764,"Alpes Graiae",0,29145235.4821508,40285046.2650657,29145235.4821508,40285046.2650657
"43498",764,"Alpes Maritimae",3457303.11993723,50970264.3630168,70451976.9368231,54427567.4829541,73909280.0567603
"43499",764,"Alpes Poeninae",2068109.73817115,30747915.5334686,42500298.2246863,32816025.2716398,44568407.9628575
"43500",764,"Apulia et Calabria (Regio II)",108820828.965463,714688987.954907,790664099.791092,823509816.92037,899484928.756554
"43501",764,"Aquitania",197724073.029,1402638642.91197,1938751280.89059,1600362715.94097,2136475353.91959
"43502",764,"Arabia",78530467.5587821,1095101802.14566,1359605920.45319,1173632269.70445,1438136388.01198
"43503",764,"Asia",747210712.403513,1456358629.2054,1644657790.97692,2203569341.60891,2391868503.38043
"43504",764,"Baetica",133691953.566952,755803705.194295,982973133.350901,889495658.761247,1116665086.91785
"43505",764,"Belgica",118196999.019057,742094837.195319,1025736260.31563,860291836.214376,1143933259.33469
"43506",764,"Bithynia et Pontus",32786014.3336669,313598148.993167,354144665.080851,346384163.326834,386930679.414518
"43507",764,"Britannia",99505021.5891753,706865292.426983,975655397.099036,806370314.016159,1075160418.68821
"43508",764,"Bruttium et Lucania (Regio III)",56533069.7196888,705686947.105399,780705095.742455,762220016.825088,837238165.462144
"43509",764,"Cappadocia",13152795.737682,1966824955.37524,2221124605.90194,1979977751.11292,2234277401.63962
"43510",764,"Cilicia",76777623.7890361,474478265.028775,535825695.388336,551255888.817811,612603319.177372
"43511",764,"Corsica",1557396.42057805,211916855.201121,234444705.839969,213474251.621699,236002102.260547
"43512",764,"Creta",32619452.5789615,11122737.955073,16535936.852392,43742190.5340345,49155389.4313536
"43513",764,"Cyprus",44105055.4318289,128507803.564913,159546783.877953,172612858.996742,203651839.309782
"43514",764,"Cyrene",37871008.9923112,709632554.087382,827573507.551603,747503563.079693,865444516.543914
"43515",764,"Dacia",13976826.5569289,201857016.466969,245470271.511697,215833843.023898,259447098.068626
"43516",764,"Dalmatia",81890635.871283,703772690.398414,855829915.740802,785663326.269697,937720551.612085
"43517",764,"Epirus",109399807.431655,84687435.231336,125903000.397282,194087242.662991,235302807.828936
"43518",764,"Etruria (Regio VII)",144560448.387641,792070874.075696,876272078.031958,936631322.463336,1020832526.4196
"43519",764,"Galatia",45332599.8517552,1255007583.07364,1417273161.87452,1300340182.9254,1462605761.72628
"43520",764,"Germania Inferior",48215484.853288,350250649.989325,484122478.53789,398466134.842613,532337963.391178
"43521",764,"Germania Superior",73604491.8349394,805913198.055109,1113947097.43073,879517689.890048,1187551589.26567
"43522",764,"Hispania Citerior",103710661.601033,3451798861.43311,4489294666.32839,3555509523.03414,4593005327.92942
"43523",764,"Iudaea",10848948.4559207,15793821.2307778,19608563.1581205,26642769.6866984,30457511.6140411
"43524",764,"Latium et Campania (Regio I)",1207714734.6818,493575882.549129,546045535.094943,1701290617.23093,1753760269.77674
"43525",764,"Liguria (Regio IX)",26064440.8802603,365975769.02289,404880873.829965,392040209.90315,430945314.710225
"43526",764,"Lugdunensis",284220351.252138,1315514908.0697,1818327354.61779,1599735259.32184,2102547705.86993
"43527",764,"Lusitania",32576075.3535916,787043289.1008,1023602296.01062,819619364.454392,1056178371.36421
"43528",764,"Lycia et Pamphylia",79210779.4118966,274807026.276409,310338063.521683,354017805.688306,389548842.933579
"43529",764,"Macedonia",275296415.515767,281451309.557774,418427648.000799,556747725.073541,693724063.516566
"43530",764,"Mauretania Caesariensis",85480534.1333233,894001113.899489,1042584127.97356,979481648.032812,1128064662.10688
"43531",764,"Mauretania Tingitana",12518986.4502503,224848728.856089,262218594.871621,237367715.306339,274737581.321871
"43532",764,"Moesia Inferior",26139643.0026181,493306234.758493,599890048.431361,519445877.761111,626029691.433979
"43533",764,"Moesia Superior",31689172.0145702,437904230.599393,532517879.550366,469593402.613963,564207051.564936
"43534",764,"Narbonensis",182398231.071474,809267284.707335,1118583173.74738,991665515.778809,1300981404.81886
"43535",764,"Noricum",24143145.2659472,469351886.720277,570760120.625314,493495031.986224,594903265.891262
"43536",764,"Numidia",99186377.4328501,409163596.166508,477166599.096367,508349973.599358,576352976.529217
"43537",764,"Pannonia Inferior",25434901.9642835,176940763.192031,215170609.089736,202375665.156314,240605511.05402
"43538",764,"Pannonia Superior",35550858.412564,436971918.231143,531384131.642199,472522776.643707,566934990.054763
"43539",764,"Picenum (Regio V)",45244740.4247196,172922579.685286,191305138.465414,218167320.110006,236549878.890134
"43540",764,"Raetia",16366770.7998904,680157832.272867,940125865.767658,696524603.072758,956492636.567549
"43541",764,"Samnium (Regio IV)",46610364.4298539,359308427.961738,397504760.153999,405918792.391592,444115124.583853
"43542",764,"Sardinia",9637947.74874728,578899854.674501,640439883.892946,588537802.423248,650077831.641694
"43543",764,"Sicilia",261384002.392307,682620840.489815,755186943.468858,944004842.882122,1016570945.86117
"43544",764,"Syria",87791671.9825215,387732346.115618,481382819.658516,475524018.09814,569174491.641037
"43545",764,"Thracia",123459412.645943,302373383.414066,449532048.149949,425832796.060009,572991460.795892
"43546",764,"Transpadana (Regio XI)",66080627.8037828,501541745.653063,554858210.379271,567622373.456846,620938838.183053
"43547",764,"Umbria (Regio VI)",76861082.3802327,334612340.872373,370183352.106633,411473423.252605,447044434.486866
"43548",764,"Venetia et Histria (Regio X)",124046942.596508,1458263789.03785,1613284723.07496,1582310731.63436,1737331665.67147
"43549",765,"Achaia",619557709.923003,133102398.328253,197880491.525388,752660108.251256,817438201.448391
"43550",765,"Aegyptus",766299897.514772,3118790527.38009,3895808612.35906,3885090424.89486,4662108509.87383
"43551",765,"Aemilia (Regio VIII)",67096282.7468142,604167419.850271,668393521.083833,671263702.597085,735489803.830647
"43552",765,"Africa Proconsularis",402486191.814046,1192573020.98515,1390778695.68335,1595059212.7992,1793264887.4974
"43553",765,"Alpes Cottiae",727049.483905533,72792717.7797876,100615347.757767,73519767.2636931,101342397.241673
"43554",765,"Alpes Graiae",0,28233878.7648871,39025353.3200068,28233878.7648871,39025353.3200068
"43555",765,"Alpes Maritimae",3337157.13112639,49198978.3058211,68003674.8530572,52536135.4369475,71340831.9841836
"43556",765,"Alpes Poeninae",2003357.95470488,29785209.18771,41169628.9390561,31788567.1424149,43172986.893761
"43557",765,"Apulia et Calabria (Regio II)",106103598.331488,696843371.170903,770921402.243566,802946969.502391,877025000.575054
"43558",765,"Aquitania",191627422.398612,1359389494.56339,1878971563.44023,1551016916.962,2070598985.83884
"43559",765,"Arabia",75630642.8706913,1054663952.4734,1309400962.59714,1130294595.34409,1385031605.46783
"43560",765,"Asia",726800065.952125,1416577051.40718,1599732673.94109,2143377117.35931,2326532739.89322
"43561",765,"Baetica",130291335.456837,736578914.928301,957970011.249349,866870250.385138,1088261346.70619
"43562",765,"Belgica",114529276.287404,719067195.833758,993907057.968171,833596472.121162,1108436334.25557
"43563",765,"Bithynia et Pontus",32791387.2577095,313649540.998835,354202701.79023,346440928.256544,386994089.04794
"43564",765,"Britannia",97196410.9804685,690465349.11798,953019269.150797,787661760.098449,1050215680.13127
"43565",765,"Bruttium et Lucania (Regio III)",55182209.0587347,688824520.555413,762050106.602929,744006729.614148,817232315.661663
"43566",765,"Cappadocia",12722833.1440388,1902529791.372,2148516430.77287,1915252624.51604,2161239263.91691
"43567",765,"Cilicia",74513577.2082965,460486676.847752,520025071.799753,535000254.056049,594538649.008049
"43568",765,"Corsica",1525441.53387809,207568714.285752,229634335.202453,209094155.81963,231159776.736331
"43569",765,"Creta",32647858.0199845,11132423.7790834,16550336.5599863,43780281.7990679,49198194.5799707
"43570",765,"Cyprus",42796537.5523989,124695207.549228,154813316.99381,167491745.101626,197609854.546209
"43571",765,"Cyrene",37903987.5565531,710250511.289892,828294169.261177,748154498.846446,866198156.81773
"43572",765,"Dacia",13867785.9019517,200282222.560953,243555227.415382,214150008.462905,257423013.317334
"43573",765,"Dalmatia",79381503.0313223,682209062.877902,829607247.85993,761590565.909225,908988750.891252
"43574",765,"Epirus",106530954.981848,82466629.1647161,122601375.471174,188997584.146564,229132330.453022
"43575",765,"Etruria (Regio VII)",141106168.90441,773144299.067798,855333510.846854,914250467.972208,996439679.751264
"43576",765,"Galatia",43931258.9538658,1216212246.84599,1373461802.02067,1260143505.79986,1417393060.97454
"43577",765,"Germania Inferior",46707811.1196489,339298489.977126,468984214.410156,386006301.096775,515692025.529804
"43578",765,"Germania Superior",71302916.7423096,780712701.492686,1079114537.21548,852015618.234996,1150417453.95779
"43579",765,"Hispania Citerior",101400428.108634,3374907428.90726,4389292229.40153,3476307857.01589,4490692657.51017
"43580",765,"Iudaea",11166533.8482634,16256159.7636362,20182572.0815798,27422693.6118997,31349105.9298433
"43581",765,"Latium et Campania (Regio I)",1180541016.71797,482470369.43334,533759448.869466,1663011386.15131,1714300465.58743
"43582",765,"Liguria (Regio IX)",25403421.9152646,356694276.081439,394612710.496052,382097697.996703,420016132.411316
"43583",765,"Lugdunensis",275456662.75895,1274952144.66562,1762260804.6881,1550408807.42457,2037717467.44705
"43584",765,"Lusitania",31934624.3124963,771545727.417849,1003446683.30047,803480351.730345,1035381307.61297
"43585",765,"Lycia et Pamphylia",76532755.9161297,265516123.212027,299845897.784742,342048879.128157,376378653.700872
"43586",765,"Macedonia",267922673.345164,273912710.167116,407220173.367941,541835383.51228,675142846.713105
"43587",765,"Mauretania Caesariensis",82594470.5250462,863817118.130812,1007383551.13089,946411588.655858,1089978021.65594
"43588",765,"Mauretania Tingitana",12096310.2050337,217257202.430824,253365356.508695,229353512.635857,265461666.713729
"43589",765,"Moesia Inferior",25334669.3552351,478114806.205681,581416357.713161,503449475.560916,606751027.068396
"43590",765,"Moesia Superior",30713299.9119345,424418913.846035,516118923.384233,455132213.757969,546832223.296168
"43591",765,"Narbonensis",177371344.778859,786963918.075655,1087755076.40111,964335262.854514,1265126421.17996
